text,label,cleaned,vader_label,vader_score,finbert_label,finbert_confidence,finbert_score
Finnish metal industry solutions supplier Outotec Oyj net profit rose to 50.4 mln euro ( $ 72.5 mln ) for the first nine months of 2007 from 20.1 mln euro ( $ 28.9 mln ) for the same period of 2006 .,positive,finnish metal industry solution supplier outotec oyj net profit rose mln euro mln first nine month mln euro mln period,positive,0.5574,positive,0.9534717202186584,0.9534717202186584
Finnish metal products company Componenta Oyj net profit rose to 26.1 mln euro ( $ 35.9 mln ) for the first quarter of 2007 from 5.3 mln euro ( $ 7.3 mln ) for the same period of 2006 .,positive,finnish metal product company componenta oyj net profit rose mln euro mln first quarter mln euro mln period,positive,0.4404,positive,0.9518585801124573,0.9518585801124573
Finnish office supplies and computer accessories dealer Beltton-Group Plc said its net profit rose to 1.3 mln euro ( $ 1.7 mln ) in 2006 from 1.13 mln euro ( $ 1.5 mln ) in 2005 .,positive,finnish office supply computer accessory dealer belttongroup plc said net profit rose mln euro mln mln euro mln,positive,0.4404,positive,0.9485191106796265,0.9485191106796265
"Finnish security and privacy software solutions developer Stonesoft Oyj said on January 7 , 2008 that the preliminary sales of its StoneGate products grew by 59 pct year-on-year to 3.6 mln euro ( $ 5.3 mln ) for the fourth quarter of 2007 .",positive,finnish security privacy software solution developer stonesoft oyj said january preliminary sale stonegate product grew pct yearonyear mln euro mln fourth quarter,positive,0.4767,positive,0.952360987663269,0.952360987663269
"Finnish silicon wafer technology company Okmetic Oyj ( OMX Helsinki : OKM1V ) reported on Thursday ( 7 August ) an operating profit of EUR5 .3 m for the period January-June 2008 , up from EUR3 .3 m in the corresponding period in 2007 .",positive,finnish silicon wafer technology company okmetic oyj omx helsinki okmv reported thursday august operating profit eur period januaryjune eur corresponding period,positive,0.4404,positive,0.9541842937469482,0.9541842937469482
Finnish software developer Done Solutions Oyj said its net profit increased to 3.5 mln euro ( $ 4.6 mln ) in 2006 from 2.3 mln euro ( $ 3.0 mln ) in 2005 .,positive,finnish software developer done solution oyj said net profit increased mln euro mln mln euro mln,positive,0.6908,positive,0.952100396156311,0.952100396156311
First quarter underlying operating profit rose to 41 mln eur from 33 mln a year earlier .,positive,first quarter underlying operating profit rose mln eur mln year earlier,positive,0.4404,positive,0.9523997902870178,0.9523997902870178
"For the first nine months of 2010 , the company 's net profit rose to EUR41m from EUR30m for the corresponding period of 2009 .",positive,first nine month company net profit rose eurm eurm corresponding period,positive,0.4404,positive,0.9487900733947754,0.9487900733947754
"HELSINKI ( AFX ) - Retail and wholesale group Kesko reported net sales of 659.4 mln eur for February , an increase of 10.8 pct year-on-year .",positive,helsinki afx retail wholesale group kesko reported net sale mln eur february increase pct yearonyear,positive,0.3182,positive,0.9557422399520874,0.9557422399520874
"However , net sales in 2010 are seen to have grown to EUR598 .3 m from EUR582 .3 m in 2009 .",positive,however net sale seen grown eur eur,neutral,0.0,positive,0.947320282459259,0.947320282459259
"However , sales returned to growth in April-June 2010 , CEO Pekka Eloholma said .",positive,however sale returned growth apriljune ceo pekka eloholma said,positive,0.3818,positive,0.9575730562210083,0.9575730562210083
"Ragutis , which is controlled by the Finnish brewery , reported a 5.4-per-cent rise in beer sales to 10.44 million litres and held an 11.09-per-cent market share .",positive,ragutis controlled finnish brewery reported percent rise beer sale million litre held percent market share,positive,0.296,positive,0.9484376907348633,0.9484376907348633
"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 4.7-per-cent growth in beer sales for January-May to 46.22 million litres .",positive,svyturysutenos alus controlled nordic group baltic beverage holding bbh posted percent growth beer sale januarymay million litre,positive,0.3818,positive,0.952388346195221,0.952388346195221
"In December alone , the members of the Lithuanian Brewers ' Association sold a total of 20.3 million liters of beer , an increase of 1.9 percent from the sales of 19.92 million liters in December 2004 .",positive,december alone member lithuanian brewer association sold total million liter beer increase percent sale million liter december,neutral,0.0772,positive,0.9523764252662659,0.9523764252662659
"In January-September 2009 , the Group 's net interest income increased to EUR 112.4 mn from EUR 74.3 mn in January-September 2008 .",positive,januaryseptember group net interest income increased eur mn eur mn januaryseptember,positive,0.6249,positive,0.9477782249450684,0.9477782249450684
"In Q1 of 2010 , Bank of +àland 's net interest income increased from EUR 9.1 mn to EUR 9.7 mn .",positive,q bank land net interest income increased eur mn eur mn,positive,0.6249,positive,0.9518630504608154,0.9518630504608154
"In Sweden , operating profit for the period under review totaled EUR 3.4 mn , up 30.8 % from the corresponding period in 2005 .",positive,sweden operating profit period review totaled eur mn corresponding period,positive,0.4404,positive,0.9582543969154358,0.9582543969154358
"In the fourth quarter of 2009 , Orion 's net profit went up by 33.8 % year-on-year to EUR33m .",positive,fourth quarter orion net profit went yearonyear eurm,positive,0.4404,positive,0.9568542242050171,0.9568542242050171
"In the second quarter of 2010 , the group 's net profit rose to EUR 3.1 million from EUR 2.5 million in April-June 2009 .",positive,second quarter group net profit rose eur million eur million apriljune,positive,0.4404,positive,0.9493649005889893,0.9493649005889893
"In the second quarter of 2010 , the group 's net profit rose to EUR3 .1 m from EUR2 .5 m in April-June 2009 .",positive,second quarter group net profit rose eur eur apriljune,positive,0.4404,positive,0.948625385761261,0.948625385761261
"In the third quarter , net sales increased by 12 % year-on-year to EUR 159.5 million , or by 6 % at comparable currency rates growth .",positive,third quarter net sale increased yearonyear eur million comparable currency rate growth,positive,0.5719,positive,0.9567172527313232,0.9567172527313232
"In the third quarter , net sales increased by 12 % year-on-year to EUR159 .5 m , or by 6 % at comparable currency rates growth .",positive,third quarter net sale increased yearonyear eur comparable currency rate growth,positive,0.5719,positive,0.9567611217498779,0.9567611217498779
Its market share widened to 48.51 percent from 48.31 percent a year earlier .,positive,market share widened percent percent year earlier,positive,0.296,positive,0.9493117928504944,0.9493117928504944
"Kesko Agro Eesti , the retailer and wholesaler of grain , agricultural and warehousing machinery and accessories , had net sales of 81 million euros in 2007 , an increase by one-tenth over the preceding year .",positive,kesko agro eesti retailer wholesaler grain agricultural warehousing machinery accessory net sale million euro increase onetenth preceding year,positive,0.3182,positive,0.9562360048294067,0.9562360048294067
"Kesko 's car import and retailing business , VV-Auto , saw sales grow by 17.1 pct .",positive,kesko car import retailing business vvauto saw sale grow pct,neutral,0.0,positive,0.9539071321487427,0.9539071321487427
Kone 's net sales rose by some 14 % year-on-year in the first nine months of 2008 .,positive,kone net sale rose yearonyear first nine month,neutral,0.0,positive,0.9578080177307129,0.9578080177307129
"( ADP News ) - Feb 11 , 2009 - Finnish management software solutions provider Ixonos Oyj ( HEL : XNS1V ) said today its net profit rose to EUR 3.5 million ( USD 4.5 m ) for 2008 from EUR 3.1 million for 2007 .",positive,adp news feb finnish management software solution provider ixonos oyj hel xnsv said today net profit rose eur million usd eur million,positive,0.5574,positive,0.9502207636833191,0.9502207636833191
"( ADP News ) - Feb 12 , 2009 - Finnish IT solutions provider Affecto Oyj ( HEL : AFE1V ) said today its net profit rose to EUR 8.5 million ( USD 11m ) in 2008 from EUR 7 million in 2007 .",positive,adp news feb finnish solution provider affecto oyj hel afev said today net profit rose eur million usd eur million,positive,0.5574,positive,0.9484496116638184,0.9484496116638184
"( ADP News ) - Feb 6 , 2009 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR 19.2 million ( USD 24.6 m ) for 2008 from EUR 17.5 million for 2007 .",positive,adp news feb finnish fishing tackle company rapala vmc corp hel rapv said today net profit rose eur million usd eur million,positive,0.4404,positive,0.949411928653717,0.949411928653717
"( ADP News ) - Nov 5 , 2008 - Finnish electronic measurement products and solutions maker Vaisala Oyj ( OMX : VAIAS ) said today that its net profit rose to EUR 18 million ( USD 23.1 m ) for the first nine months of 2008 from EUR 1",positive,adp news nov finnish electronic measurement product solution maker vaisala oyj omx vaias said today net profit rose eur million usd first nine month eur,positive,0.5574,positive,0.9506599307060242,0.9506599307060242
